Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,SubLabel
172.16.0.1-192.168.10.50-35848-80-6,172.16.0.1,35848,192.168.10.50,80,6,5/7/17 11:12,63003231,2,0,0,0,0,0,0,0,0,0,0,0,0,0.031744404,63000000,0,63000000,63000000,63000000,63000000,0,63000000,63000000,0,0,0,0,0,0,0,0,0,64,0,0.031744404,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,410,-1,0,32,0,0,0,0,63000000,0,63000000,63000000,Attack,DOS goldeneye
192.168.10.9-72.21.91.29-1231-80-6,192.168.10.9,1231,72.21.91.29,80,6,3/7/17 9:13,35256464,5,4,30,0,6,6,6,0,0,0,0,0,0.850907794,0.255272338,4407058,4949402.54,10007141,23577,35256464,8814116,2433240.667,10030774,5164255,30092312,10030770.67,74.89548273,10030834,10030688,0,0,0,0,100,128,0.141817966,0.113454373,0,6,3.6,3.098386677,9.6,0,0,0,0,1,0,0,0,0,4,6,0,0,0,0,0,0,0,5,30,4,0,253,292,4,20,23645,66.09084657,23709,23577,10007091.33,72.61083482,10007141,10007008,Normal,Normal
172.16.0.1-192.168.10.50-58962-80-6,172.16.0.1,58962,192.168.10.50,80,6,5/7/17 11:10,5007321,8,6,411,11632,411,0,51.375,145.3104435,5792,0,1938.666667,2544.918912,2405.078484,2.795906234,385178.5385,1387273.385,5002303,5,5018,716.8571429,859.0315145,2298,5,5007251,1001450.2,2237703.189,5004375,48,0,0,0,0,264,200,1.597660705,1.198245529,0,5792,802.8666667,1801.460315,3245259.267,0,0,0,1,0,0,0,0,0,860.2142857,51.375,1938.666667,0,0,0,0,0,0,8,411,6,11632,29200,235,1,32,0,0,0,0,0,0,0,0,Attack,DOS goldeneye
172.16.0.1-192.168.10.50-52864-21-6,172.16.0.1,52864,192.168.10.50,21,6,4/7/17 9:25,9133952,9,15,106,188,23,0,11.77777778,9.417772796,34,0,12.53333333,14.54975045,32.18760072,2.627559243,397128.3478,1037739.202,3407795,3,5681863,710232.875,1317837.949,3043238,3,9133860,652418.5714,1281833.563,3407795,3,0,0,0,0,296,488,0.985334716,1.642224527,0,34,11.76,12.61705195,159.19,0,0,0,1,0,0,0,0,1,12.25,11.77777778,12.53333333,0,0,0,0,0,0,9,106,15,188,29200,227,6,32,0,0,0,0,0,0,0,0,Attack,FTP Bruteforce
172.16.0.1-192.168.10.50-55074-80-6,172.16.0.1,55074,192.168.10.50,80,6,5/7/17 9:50,103706229,15,3,2541,6,231,0,169.4,105.7374106,6,0,2,3.464101615,24.55975909,0.173567202,6100366.412,12900000,51400000,117,104000000,7407579.429,13900000,51400000,239,103000000,51400000,28000000,71200000,31500000,0,0,0,0,496,100,0.144639335,0.028927867,0,231,134.0526316,116.8034787,13643.05263,0,0,0,1,0,0,0,0,0,141.5,169.4,2,0,0,0,0,0,0,15,2541,3,6,29200,0,11,32,3705830.5,5240052.279,7411107,554,19300000,18800000,51400000,5894333,Attack,DOS slowloris
172.16.0.1-192.168.10.50-43730-80-6,172.16.0.1,43730,192.168.10.50,80,6,5/7/17 11:18,11426468,5,4,440,3525,440,0,88,196.773982,3525,0,881.25,1762.5,347.0013656,0.787644966,1428308.5,2670670.479,6420833,4,6424390,1606097.5,3211439.015,6423256,4,11400000,3808802.667,3373009.558,6420833,755,0,0,0,0,168,136,0.437580537,0.350064429,0,3525,396.5,1107.906058,1227455.833,0,0,0,1,0,0,0,0,0,440.5555556,88,881.25,0,0,0,0,0,0,5,440,4,3525,29200,235,1,32,815,0,815,815,6420833,0,6420833,6420833,Attack,DOS goldeneye
172.16.0.1-192.168.10.50-48814-22-6,172.16.0.1,48814,192.168.10.50,22,6,4/7/17 2:35,13196615,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,360.1681189,4.016181422,253781.0577,685395.1504,2573406,16,11300000,563822.5,992205.8064,2632746,273,13200000,425694,850372.4704,2573406,45,0,0,0,0,680,1032,1.591317167,2.424864255,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0,0,0,0,0,0,0,0,Attack,SSH Bruteforce
172.16.0.1-192.168.10.50-57689-16016-6,172.16.0.1,57689,192.168.10.50,16016,6,7/7/17 2:51,49,1,1,2,6,2,2,2,0,6,6,6,0,163265.3061,40816.32653,49,0,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,20408.16327,20408.16327,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,Attack,Port Scan
192.168.10.5-104.88.29.71-49278-443-6,192.168.10.5,49278,104.88.29.71,443,6,3/7/17 9:13,108899504,13,9,642,9502,213,0,49.38461538,83.84563044,1781,0,1055.777778,724.7166304,93.15010287,0.202021122,5185690.667,23572821.75,108063585,9,108899504,9074958.667,31174026.56,108063585,111,812701,101587.625,264755.224,756155,49,0,0,0,0,272,192,0.119376118,0.082645005,0,1781,441.0434783,670.0011858,448901.5889,0,0,0,1,0,0,0,0,0,461.0909091,49.38461538,1055.777778,0,0,0,0,0,0,13,642,9,9502,65535,1013,12,20,0,0,0,0,0,0,0,0,Normal,Normal
172.16.0.1-192.168.10.50-54406-80-6,172.16.0.1,54406,192.168.10.50,80,6,5/7/17 10:07,53,1,1,8,0,8,8,8,0,0,0,0,0,150943.3962,37735.84906,53,0,53,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,32,18867.92453,18867.92453,0,8,5.333333333,4.618802154,21.33333333,0,1,0,0,1,0,0,0,1,8,8,0,0,0,0,0,0,0,1,8,1,0,229,235,0,32,0,0,0,0,0,0,0,0,Attack,DOS slowloris
192.168.10.14-68.67.178.109-49541-443-6,192.168.10.14,49541,68.67.178.109,443,6,3/7/17 9:06,14923153,17,20,2968,15488,688,0,174.5882353,240.4430959,2365,2,774.4,837.4183008,1236.735963,2.479368804,414532.0278,1684594.059,9849329,3,5073821,317113.8125,680066.2257,2116065,4,14890350,783702.6316,2322280.721,9999982,3,0,0,0,0,352,404,1.13916945,1.340199353,0,2365,485.6842105,693.549862,481011.4111,0,0,0,1,0,0,0,0,1,498.8108108,174.5882353,774.4,0,0,0,0,0,0,17,2968,20,15488,8192,35776,16,20,5073821,0,5073821,5073821,9849329,0,9849329,9849329,Normal,Normal
172.16.0.1-192.168.10.50-44034-80-6,172.16.0.1,44034,192.168.10.50,80,6,5/7/17 11:18,11330028,5,4,457,3525,457,0,91.4,204.3766131,3525,0,881.25,1762.5,351.4554421,0.794349317,1416253.5,2645151.743,6325375,49,6328667,1582166.75,3163651.504,6327644,215,11300000,3776645.667,3336119.492,6325375,746,0,0,0,0,168,136,0.441305176,0.353044141,0,3525,398.2,1107.993261,1227649.067,0,0,0,1,0,0,0,0,0,442.4444444,91.4,881.25,0,0,0,0,0,0,5,457,4,3525,29200,235,1,32,837,0,837,837,6325375,0,6325375,6325375,Attack,DOS goldeneye
172.16.0.1-192.168.10.50-58644-80-6,172.16.0.1,58644,192.168.10.50,80,6,5/7/17 10:01,102629729,14,3,2541,6,231,0,181.5,98.36333745,6,0,2,3.464101615,24.81737041,0.165644011,6414358.063,13200000,51300000,16,103000000,7894589.154,14300000,51300000,261,103000000,51300000,28100000,71200000,31500000,0,0,0,0,456,100,0.136412715,0.029231296,0,231,141.5,115.4547276,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3203500,4529669.472,6406460,540,19200000,18800000,51300000,5837504,Attack,DOS slowloris
172.16.0.1-192.168.10.50-59712-21-6,172.16.0.1,59712,192.168.10.50,21,6,4/7/17 10:16,8707951,9,15,102,188,22,0,11.33333333,8.94427191,34,0,12.53333333,14.54975045,33.30289755,2.756101866,378606.5652,977687.7598,3372582,3,5889441,736180.125,1350271.94,3415582,259,8707861,621990.0714,1206082.067,3372582,3,0,0,0,0,296,488,1.0335382,1.722563666,0,34,11.6,12.50333289,156.3333333,0,0,0,1,0,0,0,0,1,12.08333333,11.33333333,12.53333333,0,0,0,0,0,0,9,102,15,188,29200,227,6,32,0,0,0,0,0,0,0,0,Attack,FTP Bruteforce
192.168.10.3-192.168.10.17-123-123-17,192.168.10.17,123,192.168.10.3,123,17,3/7/17 8:57,84015887,14,14,672,672,48,48,48,0,48,48,48,0,15.99697448,0.333270302,3111699.519,13267354.85,68999960,3,84015739,6462749.154,18918835.89,69000071,3,84015781,6462752.385,18918845.88,69000107,3,0,0,0,0,216,216,0.166635151,0.166635151,48,48,48,0,0,0,0,0,0,0,0,0,0,1,49.71428571,48,48,0,0,0,0,0,0,14,672,14,672,-1,-1,13,0,3507956,4960837.731,7015798,114,38499912,43133581.53,68999960,7999864,Normal,Normal
172.16.0.1-192.168.10.50-52888-21-6,172.16.0.1,52888,192.168.10.50,21,6,4/7/17 9:25,8405862,9,15,103,188,22,0,11.44444444,9.043106644,34,0,12.53333333,14.54975045,34.61869824,2.85515037,365472.2609,967844.5074,3511894,3,4850771,606346.375,1122052.848,2622468,3,8405852,600418,1197215.673,3511894,3,0,0,0,0,296,488,1.070681389,1.784468981,0,34,11.64,12.52623913,156.9066667,0,0,0,1,0,0,0,0,1,12.125,11.44444444,12.53333333,0,0,0,0,0,0,9,103,15,188,29200,227,6,32,0,0,0,0,0,0,0,0,Attack,FTP Bruteforce
172.16.0.1-192.168.10.50-38560-80-6,172.16.0.1,38560,192.168.10.50,80,6,5/7/17 11:13,14049079,13,7,1800,11632,360,0,138.4615385,182.2930861,5792,0,1661.714286,2124.411582,956.0769072,1.423580862,739425.2105,1784172.331,6382768,18,9049193,754099.4167,1806527.418,6385485,18,13100000,2175050.833,2833975.383,6382768,46,0,0,0,0,432,232,0.925327561,0.498253302,0,5792,639.6190476,1386.802887,1923222.248,0,0,0,1,0,0,0,0,0,671.6,138.4615385,1661.714286,0,0,0,0,0,0,13,1800,7,11632,29200,235,5,32,2662622,0,2662622,2662622,6382768,0,6382768,6382768,Attack,DOS goldeneye
172.16.0.1-192.168.10.50-42098-80-6,172.16.0.1,42098,192.168.10.50,80,6,5/7/17 11:18,100579586,2,1,278,6,278,0,139,196.5756852,6,6,6,0,2.823634609,0.029827126,50300000,71100000,101000000,62,101000000,101000000,0,101000000,101000000,0,0,0,0,0,0,0,0,0,64,20,0.019884751,0.009942375,0,278,71,138.0289825,19052,0,0,0,0,1,0,0,0,0,94.66666667,139,6,0,0,0,0,0,0,2,278,1,6,296,0,1,32,0,0,0,0,101000000,0,101000000,101000000,Attack,DOS goldeneye
172.16.0.1-192.168.10.50-48034-22-6,172.16.0.1,48034,192.168.10.50,22,6,4/7/17 2:26,12145016,23,32,2008,2745,640,0,87.30434783,136.3399611,976,0,85.78125,220.240592,391.3539513,4.528606632,224907.7037,617605.3927,2228110,4,9874148,448824.9091,838778.0949,2287399,246,12100000,391771.2258,778745.2024,2228110,49,0,0,0,0,744,1032,1.893780955,2.634825677,0,976,84.875,186.8396554,34909.05682,0,0,0,1,0,0,0,0,1,86.41818182,87.30434783,85.78125,0,0,0,0,0,0,23,2008,32,2745,29200,247,16,32,0,0,0,0,0,0,0,0,Attack,SSH Bruteforce
151.101.22.2-192.168.10.12-443-52618-6,192.168.10.12,52618,151.101.22.2,443,6,3/7/17 9:10,3851708,5,1,123,46,46,0,24.6,23.27659769,46,46,46,0,43.87663862,1.557750484,770341.6,1707000.734,3823869,41,3851708,962927,1907321.577,3823869,41,0,0,0,0,0,1,0,0,0,160,32,1.298125403,0.259625081,0,46,30.71428571,21.68497395,470.2380952,0,1,0,0,1,0,0,0,0,35.83333333,24.6,46,0,0,0,0,0,0,5,123,1,46,380,63,2,32,0,0,0,0,0,0,0,0,Normal,Normal
172.16.0.1-192.168.10.50-38530-80-6,172.16.0.1,38530,192.168.10.50,80,6,5/7/17 11:13,10856204,9,6,631,11632,631,0,70.11111111,210.3333333,5792,0,1938.666667,2544.918912,1129.584521,1.381698428,775443.1429,1977463.794,5853648,4,5857415,732176.875,2069773.55,5854605,4,10900000,2171231.6,2987827.991,5853648,14,0,0,0,0,296,200,0.829019057,0.552679371,0,5792,766.4375,1749.913711,3062197.996,0,0,0,1,0,0,0,0,0,817.5333333,70.11111111,1938.666667,0,0,0,0,0,0,9,631,6,11632,29200,237,1,32,846,0,846,846,5853648,0,5853648,5853648,Attack,DOS goldeneye
172.16.0.1-192.168.10.50-34898-2021-6,172.16.0.1,34898,192.168.10.50,2021,6,7/7/17 2:55,67,1,1,0,6,0,0,0,0,6,6,6,0,89552.23881,29850.74627,67,0,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,14925.37313,14925.37313,0,6,2,3.464101615,12,0,0,0,1,0,0,0,0,1,3,0,6,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0,0,0,0,0,0,0,0,Attack,Port Scan
192.168.10.255-192.168.10.3-137-137-17,192.168.10.3,137,192.168.10.255,137,17,3/7/17 8:58,1588494,36,0,1800,0,50,50,50,0,0,0,0,0,1133.148756,22.66297512,45385.54286,187042.0704,796017,1,1588494,45385.54286,187042.0704,796017,1,0,0,0,0,0,0,0,0,0,1152,0,22.66297512,0,50,50,50,0,0,0,0,0,0,0,0,0,0,0,51.38888889,50,0,0,0,0,0,0,0,36,1800,0,0,-1,-1,35,32,0,0,0,0,0,0,0,0,Normal,Normal
172.16.0.1-192.168.10.50-41249-22-6,172.16.0.1,41249,192.168.10.50,22,6,7/7/17 3:08,550,2,1,8,2,6,2,4,2.828427125,2,2,2,0,18181.81818,5454.545455,275,335.1686143,512,38,550,550,0,550,550,0,0,0,0,0,0,0,0,0,44,24,3636.363636,1818.181818,2,6,3,2,4,0,0,0,1,0,0,0,0,0,4,4,2,0,0,0,0,0,0,2,8,1,2,1024,29200,1,20,0,0,0,0,0,0,0,0,Attack,Port Scan
192.168.10.14-104.88.7.7-49958-443-6,192.168.10.14,49958,104.88.7.7,443,6,3/7/17 9:09,72622096,8,8,650,6118,289,0,81.25,114.1737398,1460,0,764.75,645.2017957,93.19477642,0.22031862,4841473.067,18716666.7,72498179,12,72622096,10374585.14,27393930.68,72498179,8751,100828,14404,17838.81814,39722,48,0,0,0,0,172,172,0.11015931,0.11015931,0,1460,398.1176471,561.3788697,315146.2353,0,0,0,1,0,0,0,0,1,423,81.25,764.75,0,0,0,0,0,0,8,650,8,6118,8192,980,7,20,0,0,0,0,0,0,0,0,Normal,Normal
192.168.10.14-23.208.92.71-49922-80-6,192.168.10.14,49922,23.208.92.71,80,6,3/7/17 9:09,116110726,16,14,695,470,611,0,43.4375,151.3573999,464,0,33.57142857,123.8961813,10.0335261,0.258374063,4003818.138,4913031.661,10197408,49,116110726,7740715.067,4199532.867,10220435,10777,111610099,8585392.231,3764444.858,10220592,34252,0,0,0,0,332,424,0.1377995,0.120574563,0,611,37.58064516,134.8302078,18179.18495,0,0,0,1,0,0,0,0,0,38.83333333,43.4375,33.57142857,0,0,0,0,0,0,16,695,14,470,8192,951,15,20,53379,100371.7109,356011,23010,10093022.27,93634.20779,10197408,9902380,Normal,Normal
172.16.0.1-192.168.10.50-64231-32-6,172.16.0.1,64231,192.168.10.50,32,6,7/7/17 2:52,43,1,1,2,6,2,2,2,0,6,6,6,0,186046.5116,46511.62791,43,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,23255.81395,23255.81395,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,Attack,Port Scan
172.16.0.1-192.168.10.50-55278-21-6,172.16.0.1,55278,192.168.10.50,21,6,4/7/17 9:43,9999002,9,15,97,188,20,0,10.77777778,8.363279527,34,0,12.53333333,14.54975045,28.50284458,2.400239544,434739.2174,1131246.42,3413575,3,6543286,817910.75,1514108.108,3380113,4,9998926,714209,1396687.808,3413575,3,0,0,0,0,296,488,0.900089829,1.500149715,0,34,11.4,12.37605214,153.1666667,0,0,0,1,0,0,0,0,1,11.875,10.77777778,12.53333333,0,0,0,0,0,0,9,97,15,188,29200,227,6,32,0,0,0,0,0,0,0,0,Attack,FTP Bruteforce
172.16.0.1-192.168.10.50-53790-80-6,172.16.0.1,53790,192.168.10.50,80,6,5/7/17 9:58,99999404,2,2,16,0,8,8,8,0,0,0,0,0,0.160000954,0.040000238,33300000,57700000,100000000,52,100000000,100000000,0,100000000,100000000,100000000,100000000,0,100000000,100000000,1,0,0,0,64,64,0.020000119,0.020000119,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6,8,0,0,0,0,0,0,0,2,16,2,0,229,235,1,32,52,0,52,52,100000000,0,100000000,100000000,Attack,DOS slowloris
172.16.0.1-192.168.10.50-50102-3703-6,172.16.0.1,50102,192.168.10.50,3703,6,7/7/17 2:55,44,1,1,0,6,0,0,0,0,6,6,6,0,136363.6364,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,22727.27273,22727.27273,0,6,2,3.464101615,12,0,0,0,1,0,0,0,0,1,3,0,6,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0,0,0,0,0,0,0,0,Attack,Port Scan
172.16.0.1-192.168.10.50-34450-80-6,172.16.0.1,34450,192.168.10.50,80,6,5/7/17 11:12,10658539,8,6,456,11632,456,0,57,161.2203461,5792,0,1938.666667,2544.918912,1134.11416,1.313500847,819887.6154,2005208.921,5655993,10,5658649,808378.4286,2137896.961,5656673,71,10700000,2131694.2,2927739.717,5655993,10,0,0,0,0,264,200,0.750571912,0.562928934,0,5792,805.8666667,1800.798468,3242875.124,0,0,0,1,0,0,0,0,0,863.4285714,57,1938.666667,0,0,0,0,0,0,8,456,6,11632,29200,235,1,32,788,0,788,788,5655993,0,5655993,5655993,Attack,DOS goldeneye
172.16.0.1-192.168.10.50-53888-80-6,172.16.0.1,53888,192.168.10.50,80,6,5/7/17 9:52,99999050,2,2,16,0,8,8,8,0,0,0,0,0,0.16000152,0.04000038,33300000,57700000,100000000,13,100000000,100000000,0,100000000,100000000,100000000,100000000,0,100000000,100000000,1,0,0,0,64,64,0.02000019,0.02000019,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6,8,0,0,0,0,0,0,0,2,16,2,0,229,235,1,32,13,0,13,13,100000000,0,100000000,100000000,Attack,DOS slowloris
172.16.0.1-192.168.10.50-35626-80-6,172.16.0.1,35626,192.168.10.50,80,6,5/7/17 11:12,10622882,10,6,1410,11632,470,0,141,227.031569,7240,0,1938.666667,3122.168136,1227.72709,1.506182597,708192.1333,1787239.008,5209552,42,5620959,624551,1721939.691,5210344,210,10600000,2124568,2728259.974,5209552,95,0,0,0,0,328,200,0.941364123,0.564818474,0,7240,767.1764706,1967.667154,3871714.029,0,0,0,1,0,0,0,0,0,815.125,141,1938.666667,0,0,0,0,0,0,10,1410,6,11632,29200,235,3,32,409531,0,409531,409531,5209552,0,5209552,5209552,Attack,DOS goldeneye
172.16.0.1-192.168.10.50-33150-80-6,172.16.0.1,33150,192.168.10.50,80,6,5/7/17 11:11,10488197,7,5,634,11632,634,0,90.57142857,239.6294759,8736,0,2326.4,3796.176603,1169.505111,1.144143269,953472.4545,2123463.29,5484311,4,5486847,914474.5,2239186.121,5485194,4,10500000,2622045,3033528.566,5484311,102,0,0,0,0,232,168,0.667416907,0.476726362,0,8736,943.5384615,2475.42968,6127752.103,0,0,0,1,0,0,0,0,0,1022.166667,90.57142857,2326.4,0,0,0,0,0,0,7,634,5,11632,29200,237,1,32,815,0,815,815,5484311,0,5484311,5484311,Attack,DOS goldeneye
192.168.10.17-216.218.254.202-123-123-17,192.168.10.17,123,216.218.254.202,123,17,3/7/17 9:07,68080845,2,2,96,96,48,48,48,0,48,48,48,0,2.820176512,0.058753677,22693615,39166517.64,67919214,80797,68000048,68000048,0,68000048,68000048,68000011,68000011,0,68000011,68000011,0,0,0,0,60,64,0.029376839,0.029376839,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,80834,0,80834,80834,67919214,0,67919214,67919214,Normal,Normal
192.168.10.1-192.168.10.3-53-61420-17,192.168.10.3,61420,192.168.10.1,53,17,3/7/17 9:12,47707,1,1,51,112,51,51,51,0,112,112,112,0,3416.689375,41.92256902,47707,0,47707,47707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20.96128451,20.96128451,51,112,71.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,107,51,112,0,0,0,0,0,0,1,51,1,112,-1,-1,0,20,0,0,0,0,0,0,0,0,Normal,Normal
192.168.10.16-23.50.75.27-55080-80-6,192.168.10.16,55080,23.50.75.27,80,6,3/7/17 9:15,110228138,19,15,1676,7067,419,0,88.21052632,175.4997876,1767,0,471.1333333,808.7081291,79.31731551,0.308451187,3340246.606,4776880.227,10223807,14,110204333,6122462.944,5015487.172,10240067,736,110204895,7871778.214,4264015.364,10250505,1506,0,0,0,0,616,488,0.172369781,0.136081406,0,1767,249.8,568.8963929,323643.1059,0,0,0,1,0,0,0,0,0,257.1470588,88.21052632,471.1333333,0,0,0,0,0,0,19,1676,15,7067,29200,1039,4,32,42852.09091,50158.21183,191441,23116,9975723.636,607413.6542,10223807,8204022,Normal,Normal
172.16.0.1-192.168.10.50-54126-80-6,172.16.0.1,54126,192.168.10.50,80,6,5/7/17 10:04,70,1,1,8,0,8,8,8,0,0,0,0,0,114285.7143,28571.42857,70,0,70,70,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,32,14285.71429,14285.71429,0,8,5.333333333,4.618802154,21.33333333,0,1,0,0,1,0,0,0,1,8,8,0,0,0,0,0,0,0,1,8,1,0,229,235,0,32,0,0,0,0,0,0,0,0,Attack,DOS slowloris
192.168.10.14-23.194.142.69-49805-443-6,192.168.10.14,49805,23.194.142.69,443,6,3/7/17 9:08,115863569,15,15,3218,456,3109,6,214.5333333,800.7559702,438,0,30.4,112.7860174,31.70970851,0.258925219,3995295.483,4898000.076,10084504,4,115863569,8275969.214,3727254.683,10107564,4,110724345,7908881.786,4286104.936,10107498,48,1,0,0,0,300,432,0.12946261,0.12946261,0,3109,218.8064516,775.4778922,601365.9613,0,1,0,0,1,0,0,0,1,226.1,214.5333333,30.4,0,0,0,0,0,0,15,3218,15,456,253,3501,14,20,27218.41667,14839.61162,74340,22866,9628078.667,1421680.656,10084504,5115989,Normal,Normal
192.168.10.8-205.174.165.73-1260-444-6,192.168.10.8,1260,205.174.165.73,444,6,6/7/17 3:26,104790355,15,15,5066,90,1036,6,337.7333333,402.1434475,6,6,6,0,49.20300155,0.28628589,3613460.517,19200000,104000000,63,105000000,7484994.357,27700000,104000000,446,105000000,7485002.071,27700000,104000000,653,1,0,0,0,300,300,0.143142945,0.143142945,6,1036,168.2580645,321.5345464,103384.4645,0,1,0,0,1,0,0,0,1,173.8666667,337.7333333,6,0,0,0,0,0,0,15,5066,15,90,255,1452,14,20,571580,0,571580,571580,104000000,0,104000000,104000000,Attack,Malware Infiltration
172.16.0.1-192.168.10.50-33260-80-6,172.16.0.1,33260,192.168.10.50,80,6,5/7/17 11:11,10711472,8,5,657,11632,657,0,82.125,232.2845776,7288,0,2326.4,3351.290617,1147.274623,1.213652055,892622.6667,2089307.996,5705543,18,5708936,815562.2857,2156887.79,5706924,25,10700000,2677863.5,3104743.351,5705543,194,0,0,0,0,264,168,0.746862803,0.466789252,0,7288,877.7857143,2177.327585,4740755.412,0,0,0,1,0,0,0,0,0,945.3076923,82.125,2326.4,0,0,0,0,0,0,8,657,5,11632,29200,237,1,32,849,0,849,849,5705543,0,5705543,5705543,Attack,DOS goldeneye
172.16.0.1-192.168.10.50-62959-1247-6,172.16.0.1,62959,192.168.10.50,1247,6,7/7/17 2:51,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,Attack,Port Scan
172.16.0.1-192.168.10.50-40490-80-6,172.16.0.1,40490,192.168.10.50,80,6,5/7/17 11:17,10641367,7,6,629,11632,629,0,89.85714286,237.7396535,5840,0,1938.666667,2550.37524,1152.201592,1.221647557,886780.5833,2074560.94,5635904,14,5639870,939978.3333,2301642.309,5638186,49,10600000,2128258.2,2922410.421,5635904,14,0,0,0,0,232,200,0.657810223,0.563837334,0,5840,875.7857143,1854.936705,3440790.181,0,0,0,1,0,0,0,0,0,943.1538462,89.85714286,1938.666667,0,0,0,0,0,0,7,629,6,11632,29200,237,1,32,808,0,808,808,5635904,0,5635904,5635904,Attack,DOS goldeneye
184.105.182.7-192.168.10.19-123-123-17,192.168.10.19,123,184.105.182.7,123,17,3/7/17 9:02,110080163,10,10,480,480,48,48,48,0,48,48,48,0,8.720917319,0.181685777,5793692.789,14739388.81,61919022,80883,109999280,12222142.22,20067286.99,61999976,1999422,109999228,12222136.44,20067143.71,61999905,1999572,0,0,0,0,272,268,0.090842889,0.090842889,48,48,48,0,0,0,0,0,0,0,0,0,0,1,50.4,48,48,0,0,0,0,0,0,10,480,10,480,-1,-1,9,20,4081083,3464213.333,6081175,80954,32585343.67,25891038,61919022,12918771,Normal,Normal
178.255.83.1-192.168.10.14-80-49736-6,192.168.10.14,49736,178.255.83.1,80,6,3/7/17 9:06,15326,2,0,12,0,6,6,6,0,0,0,0,0,782.9831659,130.4971943,15326,0,15326,15326,15326,15326,0,15326,15326,0,0,0,0,0,0,0,0,0,40,0,130.4971943,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,0,0,0,0,0,0,2,12,0,0,253,-1,1,20,0,0,0,0,0,0,0,0,Normal,Normal
