Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,SubLabel
172.16.0.1-192.168.10.50-52120-21-6,172.16.0.1,52120,192.168.10.50,21,6,4/7/2017 9:19,225,2,1,14,0,14,0,7,9.899494937,0,0,0,0,62222.22222,13333.33333,112.5,125.1579003,201,24,225,225,0,225,225,0,0,0,0,0,1,0,0,0,64,20,8888.888889,4444.444444,0,14,7,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7,0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0,0,0,0,0,0,0,0,Attack,FTP Bruteforce
172.16.0.1-192.168.10.50-58350-21-6,172.16.0.1,58350,192.168.10.50,21,6,4/7/2017 10:06,8599499,9,15,105,188,24,0,11.66666667,9.354143467,34,0,12.53333333,14.54975045,34.07175232,2.790860258,373891.2609,963975.0476,2957440,3,5599897,699987.125,1279340.028,2902954,247,8599455,614246.7857,1188947.713,2957440,3,0,0,0,0,296,488,1.046572597,1.744287661,0,34,11.72,12.60132268,158.7933333,0,0,0,1,0,0,0,0,1,12.20833333,11.66666667,12.53333333,0,0,0,0,0,0,9,105,15,188,29200,227,6,32,0,0,0,0,0,0,0,0,Attack,FTP Bruteforce
172.16.0.1-192.168.10.50-53328-21-6,172.16.0.1,53328,192.168.10.50,21,6,4/7/2017 9:28,8990842,9,15,117,188,28,0,13,10.93160555,34,0,12.53333333,14.54975045,33.92340784,2.669382912,390906.1739,1016293.117,3196788,3,5918224,739778,1373897.51,3245364,4,8990730,642195,1254643.913,3196788,3,0,0,0,0,296,488,1.001018592,1.66836432,0,34,12.2,13.03201187,169.8333333,0,0,0,1,0,0,0,0,1,12.70833333,13,12.53333333,0,0,0,0,0,0,9,117,15,188,29200,227,6,32,0,0,0,0,0,0,0,0,Attack,FTP Bruteforce
172.16.0.1-192.168.10.50-53876-80-6,172.16.0.1,53876,192.168.10.50,80,6,5/7/2017 10:09,55136599,2,1,8,0,8,0,4,5.656854249,0,0,0,0,0.145094187,0.05441032,27600000,39000000,55100000,56,55100000,55100000,0,55100000,55100000,0,0,0,0,0,1,0,0,0,64,32,0.036273547,0.018136773,0,8,4,4.618802154,21.33333333,0,1,0,0,1,0,0,0,0,5.333333333,4,0,0,0,0,0,0,0,2,8,1,0,229,235,0,32,0,0,0,0,0,0,0,0,Attack,DOS slowloris
172.16.0.1-192.168.10.50-55968-21-6,172.16.0.1,55968,192.168.10.50,21,6,4/7/2017 9:48,8886433,9,15,110,188,24,0,12.22222222,9.934507761,34,0,12.53333333,14.54975045,33.5342651,2.700746182,386366.6522,1006688.272,3160459,3,5804023,725502.875,1350800.4,3203575,273,8886315,634736.7857,1243084.769,3160459,3,0,0,0,0,296,488,1.012779818,1.687966364,0,34,11.92,12.75055554,162.5766667,0,0,0,1,0,0,0,0,1,12.41666667,12.22222222,12.53333333,0,0,0,0,0,0,9,110,15,188,29200,227,6,32,0,0,0,0,0,0,0,0,Attack,FTP Bruteforce
172.16.0.1-192.168.10.50-57042-5003-6,172.16.0.1,57042,192.168.10.50,5003,6,7/7/2017 2:52,56,1,1,2,6,2,2,2,0,6,6,6,0,142857.1429,35714.28571,56,0,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,17857.14286,17857.14286,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,Attack,Port Scan
172.16.0.1-192.168.10.50-54286-21-6,172.16.0.1,54286,192.168.10.50,21,6,4/7/2017 9:35,8327743,9,15,108,188,23,0,12,9.656603958,34,0,12.53333333,14.54975045,35.54384423,2.881933316,362075.7826,942970.6565,3020843,3,5521033,690129.125,1286307.187,3062823,3,8327628,594830.5714,1164347.798,3020843,3,0,0,0,0,296,488,1.080724994,1.801208323,0,34,11.84,12.67767066,160.7233333,0,0,0,1,0,0,0,0,1,12.33333333,12,12.53333333,0,0,0,0,0,0,9,108,15,188,29200,227,6,32,0,0,0,0,0,0,0,0,Attack,FTP Bruteforce
172.16.0.1-192.168.10.50-43924-1021-6,172.16.0.1,43924,192.168.10.50,1021,6,7/7/2017 2:52,21,1,1,2,6,2,2,2,0,6,6,6,0,380952.381,95238.09524,21,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,47619.04762,47619.04762,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,Attack,Port Scan
172.16.0.1-192.168.10.50-60200-80-6,172.16.0.1,60200,192.168.10.50,80,6,5/7/2017 10:05,3003728,3,0,0,0,0,0,0,0,0,0,0,0,0,0.998758876,1501864,710062.4875,2003954,999774,3003728,1501864,710062.4875,2003954,999774,0,0,0,0,0,0,0,0,0,120,0,0.998758876,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0,0,0,0,0,0,0,0,Attack,DOS slowloris
172.16.0.1-192.168.10.50-39170-5960-6,172.16.0.1,39170,192.168.10.50,5960,6,7/7/2017 2:55,15,1,1,0,6,0,0,0,0,6,6,6,0,400000,133333.3333,15,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,66666.66667,66666.66667,0,6,2,3.464101615,12,0,0,0,1,0,0,0,0,1,3,0,6,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0,0,0,0,0,0,0,0,Attack,Port Scan
172.16.0.1-192.168.10.50-53049-8443-6,172.16.0.1,53049,192.168.10.50,8443,6,7/7/2017 3:09,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,Attack,Port Scan
172.16.0.1-192.168.10.50-56220-6112-6,172.16.0.1,56220,192.168.10.50,6112,6,7/7/2017 2:55,4,1,1,0,6,0,0,0,0,6,6,6,0,1500000,500000,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,250000,250000,0,6,2,3.464101615,12,0,0,0,1,0,0,0,0,1,3,0,6,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0,0,0,0,0,0,0,0,Attack,Port Scan
172.16.0.1-192.168.10.50-59650-21-6,172.16.0.1,59650,192.168.10.50,21,6,4/7/2017 10:16,240,2,1,14,0,14,0,7,9.899494937,0,0,0,0,58333.33333,12500,120,7.071067812,125,115,240,240,0,240,240,0,0,0,0,0,1,0,0,0,64,20,8333.333333,4166.666667,0,14,7,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7,0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0,0,0,0,0,0,0,0,Attack,FTP Bruteforce
172.16.0.1-192.168.10.50-45028-80-6,172.16.0.1,45028,192.168.10.50,80,6,5/7/2017 11:19,5002843,7,5,419,11632,419,0,59.85714286,158.3671142,10184,0,2326.4,4437.056321,2408.830339,2.398636135,454803.9091,1507322.789,4999553,20,3290,548.3333333,516.107224,1471,48,5002823,1250705.75,2500478.208,5001423,102,0,0,0,0,232,168,1.399204412,0.999431723,0,10184,927,2810.913908,7901237,0,0,0,1,0,0,0,0,0,1004.25,59.85714286,2326.4,0,0,0,0,0,0,7,419,5,11632,29200,235,1,32,0,0,0,0,0,0,0,0,Attack,DOS goldeneye
192.168.10.14-68.67.178.109-49539-443-6,192.168.10.14,49539,68.67.178.109,443,6,03/07/2017 09:06:41,582,2,0,12,0,6,6,6,0,0,0,0,0,20618.5567010309,3436.42611683849,582,0,582,582,582,582,0,582,582,0,0,0,0,0,0,0,0,0,40,0,3436.42611683849,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,0,0,0,0,0,0,2,12,0,0,64209,-1,1,20,0,0,0,0,0,0,0,0,Normal,Normal
192.168.10.14-65.55.44.109-50150-443-6,65.55.44.109,443,192.168.10.14,50150,6,03/07/2017 09:17:23,3573,2,0,12,0,6,6,6,0,0,0,0,0,3358.52225020991,559.753708368318,3573,0,3573,3573,3573,3573,0,3573,3573,0,0,0,0,0,0,0,0,0,40,0,559.753708368318,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,0,0,0,0,0,0,2,12,0,0,510,-1,1,20,0,0,0,0,0,0,0,0,Normal,Normal
172.16.0.1-192.168.10.50-39583-143-6,172.16.0.1,39583,192.168.10.50,143,6,7/7/2017 3:22,73,1,1,2,6,2,2,2,0,6,6,6,0,109589.0411,27397.26027,73,0,73,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,13698.63014,13698.63014,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,Attack,Port Scan
172.16.0.1-192.168.10.50-50686-22-6,172.16.0.1,50686,192.168.10.50,22,6,4/7/2017 2:53,11893255,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,399.6382824,4.456307378,228716.4423,620286.0915,2478731,3,9373081,468654.05,819751.0365,1964400,451,11900000,383648,769899.1854,2478731,3,0,0,0,0,680,1032,1.765706697,2.690600681,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0,0,0,0,0,0,0,0,Attack,SSH Bruteforce
172.16.0.1-192.168.10.50-55078-2602-6,172.16.0.1,55078,192.168.10.50,2602,6,7/7/2017 2:55,44,1,1,0,6,0,0,0,0,6,6,6,0,136363.6364,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,22727.27273,22727.27273,0,6,2,3.464101615,12,0,0,0,1,0,0,0,0,1,3,0,6,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0,0,0,0,0,0,0,0,Attack,Port Scan
151.101.21.108-192.168.10.14-443-49776-6,192.168.10.14,49776,151.101.21.108,443,6,03/07/2017 09:06:50,115934736,22,18,2483,6066,2033,0,112.863636363636,431.320154592358,1815,0,337,628.643357229069,73.739763378596,0.345021702555134,2972685.53846154,4552659.40063494,10172309,-1,115934736,5520701.71428571,4985573.80571301,10195517,3,111279565,6545856.76470588,4928344.02209598,10195678,55,0,0,0,0,452,504,0.189761936405324,0.15525976614981,0,2033,208.512195121951,528.369242194851,279174.056097561,0,0,0,1,0,0,0,0,0,213.725,112.863636363636,337,0,0,0,0,0,0,22,2483,18,6066,8192,71,21,20,68024.2727272727,148201.671760538,514869,23147,10048313.4545455,59057.7947968998,10172309,10000092,Normal,Normal
172.16.0.1-192.168.10.50-34360-1658-6,172.16.0.1,34360,192.168.10.50,1658,6,7/7/2017 2:55,68,1,1,0,6,0,0,0,0,6,6,6,0,88235.29412,29411.76471,68,0,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,14705.88235,14705.88235,0,6,2,3.464101615,12,0,0,0,1,0,0,0,0,1,3,0,6,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0,0,0,0,0,0,0,0,Attack,Port Scan
192.168.10.9-72.21.91.29-1230-80-6,192.168.10.9,1230,72.21.91.29,80,6,03/07/2017 09:13:05,35256481,5,4,30,0,6,6,6,0,0,0,0,0,0.850907383524748,0.255272215057424,4407060.125,4949519.70416041,10007285,23431,35256481,8814120.25,2433228.16683713,10030775,5164278,30092090,10030696.6666667,111.78699984047,10030777,10030569,0,0,0,0,100,128,0.141817897254125,0.1134543178033,0,6,3.6,3.09838667696593,9.6,0,0,0,0,1,0,0,0,0,4,6,0,0,0,0,0,0,0,5,30,4,0,253,292,4,20,23546.6666666667,105.31065156637,23637,23431,10007187.6666667,84.2990707738427,10007285,10007138,Normal,Normal
172.16.0.1-192.168.10.50-48156-22-6,172.16.0.1,48156,192.168.10.50,22,6,4/7/2017 2:28,13997594,20,33,2008,2745,640,0,100.4,141.9141327,976,0,83.18181818,217.2857356,339.5583555,3.786365,269184.5,724061.0157,2560389,4,11700000,616317.6316,1042202.194,2604502,216,14000000,437422.8438,886985.2079,2560389,4,0,0,0,0,648,1064,1.428816981,2.357548019,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,100.4,83.18181818,0,0,0,0,0,0,20,2008,33,2745,29200,247,16,32,0,0,0,0,0,0,0,0,Attack,SSH Bruteforce
172.16.0.1-192.168.10.50-58774-80-6,172.16.0.1,58774,192.168.10.50,80,6,5/7/2017 10:01,102642848,14,3,2541,6,231,0,181.5,98.36333745,6,0,2,3.464101615,24.81419845,0.16562284,6415178,13200000,51300000,46,103000000,7895596.231,14300000,51300000,324,103000000,51300000,28000000,71200000,31500000,0,0,0,0,456,100,0.13639528,0.02922756,0,231,141.5,115.4547276,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3206144.5,4533494.212,6411809,480,19200000,18800000,51300000,5837711,Attack,DOS slowloris
172.16.0.1-192.168.10.50-50766-22-6,172.16.0.1,50766,192.168.10.50,22,6,4/7/2017 2:55,74,1,1,0,0,0,0,0,0,0,0,0,0,0,27027.02703,74,0,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,13513.51351,13513.51351,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0,0,0,0,0,0,0,0,Attack,SSH Bruteforce
172.16.0.1-192.168.10.50-59558-21-6,172.16.0.1,59558,192.168.10.50,21,6,4/7/2017 10:16,264,2,1,14,0,14,0,7,9.899494937,0,0,0,0,53030.30303,11363.63636,132,25.45584412,150,114,264,264,0,264,264,0,0,0,0,0,1,0,0,0,64,20,7575.757576,3787.878788,0,14,7,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7,0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0,0,0,0,0,0,0,0,Attack,FTP Bruteforce
172.16.0.1-192.168.10.50-52454-21-6,172.16.0.1,52454,192.168.10.50,21,6,4/7/2017 9:22,4,2,0,14,0,14,0,7,9.899494937,0,0,0,0,3500000,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,1,0,0,0,64,0,500000,0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14,7,0,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0,0,0,0,0,0,0,0,Attack,FTP Bruteforce
152.163.66.165-192.168.10.14-443-49548-6,192.168.10.14,49548,152.163.66.165,443,6,03/07/2017 09:06:28,114111312,24,25,3075,8677,613,0,128.125,231.533697894863,1460,0,347.08,541.213599237861,102.987160466615,0.429405281046983,2377319,4205377.38565043,10072101,1,114082857,4960124.2173913,4962527.194624,10100549,465,114082724,4753446.83333333,4974704.21931295,10100581,1,0,0,0,0,492,512,0.210320953982196,0.219084327064787,0,1460,235.04,426.334158488242,181760.814693878,0,0,0,1,0,0,0,0,1,239.836734693878,128.125,347.08,0,0,0,0,0,0,24,3075,25,8677,8192,5120,23,20,405823.909090909,1181492.83879704,3962718,28242,9965344.90909091,301650.29604045,10072101,9059800,Normal,Normal
172.16.0.1-192.168.10.50-43262-80-6,172.16.0.1,43262,192.168.10.50,80,6,5/7/2017 11:18,5002837,8,6,400,11632,400,0,50,141.4213562,5792,0,1938.666667,2544.918912,2405.035383,2.798412181,384833.6154,1386729.1,5000147,47,2690,384.2857143,295.5033639,1008,182,5002780,1000556,2236771.238,5001814,47,0,0,0,0,264,200,1.599092675,1.199319506,0,5792,802.1333333,1801.63346,3245883.124,0,0,0,1,0,0,0,0,0,859.4285714,50,1938.666667,0,0,0,0,0,0,8,400,6,11632,29200,235,1,32,0,0,0,0,0,0,0,0,Attack,DOS goldeneye
172.16.0.1-192.168.10.50-35548-80-6,172.16.0.1,35548,192.168.10.50,80,6,5/7/2017 11:12,10160422,5,4,342,3525,342,0,68.4,152.9470497,3525,0,881.25,1762.5,380.5944281,0.88578998,1270052.75,2351317.569,5156290,1,5158642,1289660.5,2578706.345,5157720,1,10200000,3386789.333,2933261.111,5156290,905,0,0,0,0,168,136,0.492105544,0.393684436,0,3525,386.7,1107.911955,1227468.9,0,0,0,1,0,0,0,0,0,429.6666667,68.4,881.25,0,0,0,0,0,0,5,342,4,3525,29200,235,1,32,959,0,959,959,5156290,0,5156290,5156290,Attack,DOS goldeneye
192.168.10.14-72.167.239.239-49568-80-6,192.168.10.14,49568,72.167.239.239,80,6,03/07/2017 09:06:29,169866,3,2,427,656,421,0,142.333333333333,241.351058280948,654,2,328,461.033621333629,6375.61371904913,29.4349663852684,42466.5,47783.9432759583,111093,90,140424,70212,57814.4646433745,111093,29331,140625,140625,0,140625,140625,0,0,0,0,72,44,17.660979831161,11.7739865541074,0,654,180.5,286.187176512156,81903.1,0,0,0,1,0,0,0,0,0,216.6,142.333333333333,328,0,0,0,0,0,0,3,427,2,656,8192,16384,2,20,0,0,0,0,0,0,0,0,Normal,Normal
172.16.0.1-192.168.10.50-50616-22-6,172.16.0.1,50616,192.168.10.50,22,6,4/7/2017 2:53,12073441,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,393.6740156,4.38980072,232181.5577,623828.2405,2211440,17,10000000,502350.2,882789.598,2264261,491,12100000,389461.5161,773541.9702,2211440,17,0,0,0,0,680,1032,1.739355002,2.650445718,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0,0,0,0,0,0,0,0,Attack,SSH Bruteforce
172.16.0.1-192.168.10.50-57946-80-6,172.16.0.1,57946,192.168.10.50,80,6,5/7/2017 9:58,105710556,16,3,2541,6,231,0,158.8125,110.5828309,6,0,2,3.464101615,24.09409331,0.179736071,5872808.667,12500000,51400000,45,106000000,7047363.2,13500000,51400000,794,103000000,51400000,28000000,71200000,31600000,0,0,0,0,536,100,0.151356691,0.02837938,0,231,127.35,117.5733925,13823.50263,0,0,0,1,0,0,0,0,0,134.0526316,158.8125,2,0,0,0,0,0,0,16,2541,3,6,29200,0,11,32,4712013,6663024.773,9423483,543,19300000,18800000,51400000,5899858,Attack,DOS slowloris
191.237.24.89-192.168.10.16-443-34432-6,192.168.10.16,34432,191.237.24.89,443,6,03/07/2017 09:07:01,116228019,22,18,1135,5079,725,0,51.5909090909091,159.646531911956,1448,0,282.166666666667,546.030730658568,53.4638725968478,0.344151094926603,2980205.61538462,4601907.13391276,10194041,32,116228019,5534667.57142857,5087250.71387901,10240051,42,112714675,6630275,5013377.64005498,10240354,91,0,0,0,0,712,584,0.189283102209632,0.154867992716971,0,1448,151.560975609756,392.226022133953,153841.252439024,0,0,0,1,0,0,0,0,0,155.35,51.5909090909091,282.166666666667,0,0,0,0,0,0,22,1135,18,5079,29200,511,4,32,70859.2727272727,81626.5078036429,316972,45980,10175942.9090909,49499.816954115,10194041,10029515,Normal,Normal
192.168.10.50-69.89.207.99-123-123-17,192.168.10.50,123,69.89.207.99,123,17,03/07/2017 09:06:56,66051895,2,2,96,96,48,48,48,0,48,48,48,0,2.9068053232992,0.0605584442354,22017298.3333333,38044653.316371,65947480,52093,65999573,65999573,0,65999573,65999573,65999802,65999802,0,65999802,65999802,0,0,0,0,52,52,0.0302792221177,0.0302792221177,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,52093,0,52093,52093,65947480,0,65947480,65947480,Normal,Normal
172.16.0.1-192.168.10.50-57146-21-6,172.16.0.1,57146,192.168.10.50,21,6,4/7/2017 9:57,256,2,1,14,0,14,0,7,9.899494937,0,0,0,0,54687.5,11718.75,128,12.72792206,137,119,256,256,0,256,256,0,0,0,0,0,1,0,0,0,64,20,7812.5,3906.25,0,14,7,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7,0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0,0,0,0,0,0,0,0,Attack,FTP Bruteforce
172.16.0.1-192.168.10.50-52478-6792-6,172.16.0.1,52478,192.168.10.50,6792,6,7/7/2017 2:54,28,1,1,0,6,0,0,0,0,6,6,6,0,214285.7143,71428.57143,28,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,35714.28571,35714.28571,0,6,2,3.464101615,12,0,0,0,1,0,0,0,0,1,3,0,6,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0,0,0,0,0,0,0,0,Attack,Port Scan
172.16.0.1-192.168.10.50-54192-80-6,172.16.0.1,54192,192.168.10.50,80,6,5/7/2017 10:00,118013745,2,2,16,0,8,8,8,0,0,0,0,0,0.135577428,0.033894357,39300000,68100000,118000000,70,118000000,118000000,0,118000000,118000000,118000000,118000000,0,118000000,118000000,1,0,0,0,64,64,0.016947178,0.016947178,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6,8,0,0,0,0,0,0,0,2,16,2,0,229,235,1,32,73,0,73,73,118000000,0,118000000,118000000,Attack,DOS slowloris
192.168.10.14-104.88.7.7-49958-443-6,192.168.10.14,49958,104.88.7.7,443,6,03/07/2017 09:09:39,72622096,8,8,650,6118,289,0,81.25,114.173739787846,1460,0,764.75,645.201795675475,93.1947764217656,0.220318620382425,4841473.06666667,18716666.6960526,72498179,12,72622096,10374585.1428571,27393930.6844159,72498179,8751,100828,14404,17838.8181409719,39722,48,0,0,0,0,172,172,0.110159310191212,0.110159310191212,0,1460,398.117647058824,561.378869654102,315146.235294118,0,0,0,1,0,0,0,0,1,423,81.25,764.75,0,0,0,0,0,0,8,650,8,6118,8192,980,7,20,0,0,0,0,0,0,0,0,Normal,Normal
172.16.0.1-192.168.10.50-54394-80-6,172.16.0.1,54394,192.168.10.50,80,6,5/7/2017 9:59,43,1,1,8,0,8,8,8,0,0,0,0,0,186046.5116,46511.62791,43,0,43,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,32,23255.81395,23255.81395,0,8,5.333333333,4.618802154,21.33333333,0,1,0,0,1,0,0,0,1,8,8,0,0,0,0,0,0,0,1,8,1,0,229,235,0,32,0,0,0,0,0,0,0,0,Attack,DOS slowloris
192.168.10.14-52.206.174.27-50254-443-6,192.168.10.14,50254,52.206.174.27,443,6,03/07/2017 09:15:30,5883584,9,7,381,5054,194,0,42.3333333333333,69.3938037579725,1460,0,722,684.546808723358,923.756676202804,2.71943087750596,392238.933333333,1418466.67095315,5517035,3,5883584,735448,1933438.44428949,5517035,3,141836,23639.3333333333,35725.5355770444,70743,48,0,0,0,0,192,152,1.5296798685971,1.18975100890886,0,1460,319.705882352941,546.446791177545,298604.095588235,0,0,0,1,0,0,0,0,0,339.6875,42.3333333333333,722,0,0,0,0,0,0,9,381,7,5054,8192,110,8,20,366546,0,366546,366546,5517035,0,5517035,5517035,Normal,Normal
172.16.0.1-192.168.10.50-34212-6-6,172.16.0.1,34212,192.168.10.50,6,6,7/7/2017 2:52,42,1,1,2,6,2,2,2,0,6,6,6,0,190476.1905,47619.04762,42,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,23809.52381,23809.52381,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,Attack,Port Scan
172.16.0.1-192.168.10.50-54876-80-6,172.16.0.1,54876,192.168.10.50,80,6,5/7/2017 9:49,3003740,3,0,0,0,0,0,0,0,0,0,0,0,0,0.998754886,1501870,710059.6591,2003958,999782,3003740,1501870,710059.6591,2003958,999782,0,0,0,0,0,0,0,0,0,120,0,0.998754886,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0,0,0,0,0,0,0,0,Attack,DOS slowloris
172.16.0.1-192.168.10.50-38530-80-6,172.16.0.1,38530,192.168.10.50,80,6,5/7/2017 11:13,10856204,9,6,631,11632,631,0,70.11111111,210.3333333,5792,0,1938.666667,2544.918912,1129.584521,1.381698428,775443.1429,1977463.794,5853648,4,5857415,732176.875,2069773.55,5854605,4,10900000,2171231.6,2987827.991,5853648,14,0,0,0,0,296,200,0.829019057,0.552679371,0,5792,766.4375,1749.913711,3062197.996,0,0,0,1,0,0,0,0,0,817.5333333,70.11111111,1938.666667,0,0,0,0,0,0,9,631,6,11632,29200,237,1,32,846,0,846,846,5853648,0,5853648,5853648,Attack,DOS goldeneye
192.168.10.5-208.185.118.89-49178-80-6,192.168.10.5,49178,208.185.118.89,80,6,03/07/2017 09:08:19,109500755,5,3,304,247,286,0,60.8,125.917433264818,241,0,82.3333333333333,137.44210902534,5.03192877528561,0.073058856991443,15642965,41339408.0899555,109391920,39,109500755,27375188.75,54677831.0310689,109391920,39,28624,14312,19370.4831638243,28009,615,0,0,0,0,112,72,0.045661785619652,0.027397071371791,0,286,61.2222222222222,115.264671276347,13285.9444444444,0,0,0,1,0,0,0,0,0,68.875,60.8,82.3333333333333,0,0,0,0,0,0,5,304,3,247,8192,946,4,20,0,0,0,0,0,0,0,0,Normal,Normal
172.16.0.1-192.168.10.50-41420-61900-6,172.16.0.1,41420,192.168.10.50,61900,6,7/7/2017 2:55,45,1,1,0,6,0,0,0,0,6,6,6,0,133333.3333,44444.44444,45,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,22222.22222,22222.22222,0,6,2,3.464101615,12,0,0,0,1,0,0,0,0,1,3,0,6,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0,0,0,0,0,0,0,0,Attack,Port Scan
